date,expiration,strike,call_put,bid,ask,vol
2026-06-05,2026-06-18,150.00,Call,64.34,69.34,0.9496
2026-06-05,2026-06-18,150.00,Put,0.01,0.15,0.9496
2026-06-05,2026-06-18,160.00,Call,54.40,59.35,0.8123
2026-06-05,2026-06-18,160.00,Put,0.02,0.49,0.8122
2026-06-05,2026-06-18,170.00,Call,44.50,49.15,0.6423
2026-06-05,2026-06-18,170.00,Put,0.05,0.18,0.6423
2026-06-05,2026-06-18,180.00,Call,34.54,39.29,0.5427
2026-06-05,2026-06-18,180.00,Put,0.07,0.28,0.4967
2026-06-05,2026-06-18,185.00,Call,29.60,34.35,0.4857
2026-06-05,2026-06-18,185.00,Put,0.14,0.45,0.4756
2026-06-05,2026-06-18,190.00,Call,24.75,29.75,0.4768
2026-06-05,2026-06-18,190.00,Put,0.20,0.45,0.4768
2026-06-05,2026-06-18,195.00,Call,20.14,24.65,0.4247
2026-06-05,2026-06-18,195.00,Put,0.37,0.53,0.4247
2026-06-05,2026-06-18,197.50,Call,17.85,22.39,0.4156
2026-06-05,2026-06-18,197.50,Put,0.51,0.68,0.3631
2026-06-05,2026-06-18,202.50,Call,13.30,17.60,0.3668
2026-06-05,2026-06-18,202.50,Put,0.95,1.18,0.3433
2026-06-05,2026-06-18,207.50,Call,9.85,13.35,0.3683
2026-06-05,2026-06-18,207.50,Put,1.86,2.06,0.3315
2026-06-05,2026-06-18,210.00,Call,9.00,10.00,0.3424
2026-06-05,2026-06-18,210.00,Put,2.57,2.74,0.3293
2026-06-05,2026-06-18,212.50,Call,7.50,8.25,0.3404
2026-06-05,2026-06-18,212.50,Put,3.30,3.80,0.3297
2026-06-05,2026-06-18,215.00,Call,6.10,6.55,0.3328
2026-06-05,2026-06-18,215.00,Put,4.34,4.95,0.3317
2026-06-05,2026-06-18,217.50,Call,4.85,5.20,0.3296
2026-06-05,2026-06-18,217.50,Put,5.50,6.20,0.3282
2026-06-05,2026-06-18,220.00,Call,3.80,4.15,0.3307
2026-06-05,2026-06-18,220.00,Put,7.05,7.70,0.3285
2026-06-05,2026-06-18,222.50,Call,2.95,3.30,0.3336
2026-06-05,2026-06-18,222.50,Put,8.35,9.25,0.3209
2026-06-05,2026-06-18,225.00,Call,2.32,2.46,0.3339
2026-06-05,2026-06-18,225.00,Put,10.05,11.05,0.3180
2026-06-05,2026-06-18,227.50,Call,1.73,1.94,0.3371
2026-06-05,2026-06-18,227.50,Put,11.60,14.25,0.3459
