date,expiration,strike,call_put,bid,ask,vol
2026-06-04,2026-06-18,295.00,Call,122.85,125.65,0.7526
2026-06-04,2026-06-18,295.00,Put,0.18,0.22,0.7825
2026-06-04,2026-06-18,315.00,Call,103.05,105.70,0.6691
2026-06-04,2026-06-18,315.00,Put,0.30,0.33,0.6940
2026-06-04,2026-06-18,335.00,Call,83.59,85.84,0.6186
2026-06-04,2026-06-18,335.00,Put,0.50,0.53,0.6086
2026-06-04,2026-06-18,345.00,Call,73.80,76.25,0.5936
2026-06-04,2026-06-18,345.00,Put,0.68,0.73,0.5722
2026-06-04,2026-06-18,355.00,Call,64.75,65.80,0.5492
2026-06-04,2026-06-18,355.00,Put,0.99,1.03,0.5404
2026-06-04,2026-06-18,365.00,Call,55.25,56.25,0.5169
2026-06-04,2026-06-18,365.00,Put,1.50,1.54,0.5145
2026-06-04,2026-06-18,377.50,Call,43.70,45.00,0.4891
2026-06-04,2026-06-18,377.50,Put,2.58,2.79,0.4920
2026-06-04,2026-06-18,385.00,Call,37.65,38.35,0.4817
2026-06-04,2026-06-18,385.00,Put,3.70,3.80,0.4806
2026-06-04,2026-06-18,392.50,Call,31.50,32.45,0.4726
2026-06-04,2026-06-18,392.50,Put,5.10,5.45,0.4740
2026-06-04,2026-06-18,402.50,Call,24.60,25.20,0.4701
2026-06-04,2026-06-18,402.50,Put,7.90,8.15,0.4651
2026-06-04,2026-06-18,405.00,Call,22.95,23.30,0.4644
2026-06-04,2026-06-18,405.00,Put,8.80,9.00,0.4646
2026-06-04,2026-06-18,410.00,Call,19.95,20.20,0.4635
2026-06-04,2026-06-18,410.00,Put,10.75,10.94,0.4638
2026-06-04,2026-06-18,415.00,Call,17.35,17.64,0.4671
2026-06-04,2026-06-18,415.00,Put,12.95,13.20,0.4639
2026-06-04,2026-06-18,417.50,Call,15.95,16.30,0.4665
2026-06-04,2026-06-18,417.50,Put,14.20,14.40,0.4637
2026-06-04,2026-06-18,422.50,Call,13.65,13.85,0.4663
2026-06-04,2026-06-18,422.50,Put,16.85,17.25,0.4678
2026-06-04,2026-06-18,427.50,Call,11.65,12.00,0.4721
2026-06-04,2026-06-18,427.50,Put,19.80,20.20,0.4695
2026-06-04,2026-06-18,430.00,Call,10.80,10.94,0.4726
2026-06-04,2026-06-18,430.00,Put,21.45,21.75,0.4717
2026-06-04,2026-06-18,435.00,Call,9.15,9.35,0.4768
2026-06-04,2026-06-18,435.00,Put,24.85,25.15,0.4769
2026-06-04,2026-06-18,442.50,Call,7.20,7.40,0.4865
2026-06-04,2026-06-18,442.50,Put,30.25,30.80,0.4855
2026-06-04,2026-06-18,452.50,Call,5.20,5.30,0.4976
2026-06-04,2026-06-18,452.50,Put,37.95,39.04,0.4977
2026-06-04,2026-06-18,460.00,Call,4.05,4.20,0.5078
2026-06-04,2026-06-18,460.00,Put,44.50,45.40,0.5108
2026-06-04,2026-06-18,470.00,Call,2.95,3.10,0.5232
2026-06-04,2026-06-18,470.00,Put,53.50,54.10,0.5240
2026-06-04,2026-06-18,480.00,Call,2.21,2.26,0.5388
2026-06-04,2026-06-18,480.00,Put,62.75,63.35,0.5417
2026-06-04,2026-06-18,492.50,Call,1.55,1.61,0.5610
2026-06-04,2026-06-18,492.50,Put,74.50,75.55,0.5743
2026-06-04,2026-06-18,502.50,Call,1.19,1.24,0.5789
2026-06-04,2026-06-18,502.50,Put,84.00,85.25,0.5907
2026-06-04,2026-06-18,522.50,Call,0.71,0.81,0.6166
2026-06-04,2026-06-18,522.50,Put,103.75,104.85,0.6484
2026-06-04,2026-06-18,545.00,Call,0.45,0.50,0.6581
2026-06-04,2026-06-18,545.00,Put,125.90,127.15,0.7017
2026-06-04,2026-07-02,295.00,Call,123.50,126.85,0.6201
2026-06-04,2026-07-02,295.00,Put,0.43,0.62,0.6381
2026-06-04,2026-07-02,315.00,Call,104.25,107.05,0.5811
2026-06-04,2026-07-02,315.00,Put,0.73,0.96,0.5798
2026-06-04,2026-07-02,335.00,Call,85.25,87.25,0.5252
2026-06-04,2026-07-02,335.00,Put,1.34,1.60,0.5309
2026-06-04,2026-07-02,345.00,Call,76.00,77.59,0.5057
2026-06-04,2026-07-02,345.00,Put,1.86,2.14,0.5107
2026-06-04,2026-07-02,355.00,Call,67.40,68.25,0.5013
2026-06-04,2026-07-02,355.00,Put,2.69,2.86,0.4942
2026-06-04,2026-07-02,365.00,Call,58.05,59.45,0.4779
2026-06-04,2026-07-02,365.00,Put,3.75,4.00,0.4797
2026-06-04,2026-07-02,375.00,Call,49.65,51.05,0.4684
2026-06-04,2026-07-02,375.00,Put,5.30,5.60,0.4696
2026-06-04,2026-07-02,385.00,Call,42.04,43.20,0.4643
2026-06-04,2026-07-02,385.00,Put,7.45,7.70,0.4615
2026-06-04,2026-07-02,395.00,Call,34.90,35.79,0.4559
2026-06-04,2026-07-02,395.00,Put,10.25,10.60,0.4570
2026-06-04,2026-07-02,400.00,Call,31.70,32.54,0.4558
2026-06-04,2026-07-02,400.00,Put,11.95,12.35,0.4558
2026-06-04,2026-07-02,405.00,Call,28.55,29.45,0.4537
2026-06-04,2026-07-02,405.00,Put,13.80,14.30,0.4544
2026-06-04,2026-07-02,410.00,Call,25.70,26.60,0.4537
2026-06-04,2026-07-02,410.00,Put,16.00,16.45,0.4550
2026-06-04,2026-07-02,415.00,Call,23.40,23.95,0.4576
2026-06-04,2026-07-02,415.00,Put,18.35,18.80,0.4552
2026-06-04,2026-07-02,420.00,Call,21.00,21.39,0.4574
2026-06-04,2026-07-02,420.00,Put,20.89,21.35,0.4556
2026-06-04,2026-07-02,425.00,Call,18.80,19.14,0.4585
2026-06-04,2026-07-02,425.00,Put,23.75,24.15,0.4580
2026-06-04,2026-07-02,430.00,Call,16.80,17.14,0.4606
2026-06-04,2026-07-02,430.00,Put,26.60,27.15,0.4585
2026-06-04,2026-07-02,435.00,Call,15.00,15.40,0.4638
2026-06-04,2026-07-02,435.00,Put,29.80,30.35,0.4612
2026-06-04,2026-07-02,445.00,Call,11.95,12.25,0.4696
2026-06-04,2026-07-02,445.00,Put,36.60,37.54,0.4686
2026-06-04,2026-07-02,450.00,Call,10.65,10.85,0.4720
2026-06-04,2026-07-02,450.00,Put,40.45,41.29,0.4744
2026-06-04,2026-07-02,460.00,Call,8.44,8.69,0.4803
2026-06-04,2026-07-02,460.00,Put,48.20,49.20,0.4831
2026-06-04,2026-07-02,470.00,Call,6.75,7.00,0.4899
2026-06-04,2026-07-02,470.00,Put,56.45,57.45,0.4904
2026-06-04,2026-07-02,480.00,Call,5.40,5.60,0.4988
2026-06-04,2026-07-02,480.00,Put,64.90,66.20,0.4982
2026-06-04,2026-07-02,490.00,Call,4.25,4.60,0.5085
2026-06-04,2026-07-02,490.00,Put,73.90,75.40,0.5135
2026-06-04,2026-07-02,500.00,Call,3.50,3.65,0.5182
2026-06-04,2026-07-02,500.00,Put,83.09,84.65,0.5256
2026-06-04,2026-07-02,525.00,Call,2.13,2.36,0.5488
2026-06-04,2026-07-02,525.00,Put,106.90,108.45,0.5618
2026-06-04,2026-07-02,545.00,Call,1.56,1.75,0.5773
2026-06-04,2026-07-02,545.00,Put,126.25,128.05,0.5951
2026-06-04,2026-07-17,295.00,Call,124.80,127.85,0.5956
2026-06-04,2026-07-17,295.00,Put,1.06,1.20,0.5893
2026-06-04,2026-07-17,315.00,Call,105.70,108.30,0.5453
2026-06-04,2026-07-17,315.00,Put,1.74,1.81,0.5446
2026-06-04,2026-07-17,335.00,Call,87.25,89.15,0.5069
2026-06-04,2026-07-17,335.00,Put,2.87,2.95,0.5073
2026-06-04,2026-07-17,345.00,Call,78.30,79.90,0.4911
2026-06-04,2026-07-17,345.00,Put,3.75,3.85,0.4924
2026-06-04,2026-07-17,355.00,Call,69.70,71.05,0.4804
2026-06-04,2026-07-17,355.00,Put,4.95,5.15,0.4823
2026-06-04,2026-07-17,365.00,Call,61.35,62.65,0.4707
2026-06-04,2026-07-17,365.00,Put,6.50,6.70,0.4706
2026-06-04,2026-07-17,375.00,Call,53.60,54.65,0.4638
2026-06-04,2026-07-17,375.00,Put,8.60,8.75,0.4636
2026-06-04,2026-07-17,385.00,Call,46.25,47.45,0.4598
2026-06-04,2026-07-17,385.00,Put,11.15,11.45,0.4578
2026-06-04,2026-07-17,395.00,Call,39.95,40.35,0.4564
2026-06-04,2026-07-17,395.00,Put,14.45,14.65,0.4541
2026-06-04,2026-07-17,400.00,Call,36.85,37.25,0.4554
2026-06-04,2026-07-17,400.00,Put,16.35,16.55,0.4536
2026-06-04,2026-07-17,405.00,Call,34.00,34.29,0.4553
2026-06-04,2026-07-17,405.00,Put,18.39,18.64,0.4531
2026-06-04,2026-07-17,410.00,Call,31.25,31.55,0.4550
2026-06-04,2026-07-17,410.00,Put,20.64,20.89,0.4528
2026-06-04,2026-07-17,415.00,Call,28.70,29.00,0.4556
2026-06-04,2026-07-17,415.00,Put,23.05,23.30,0.4527
2026-06-04,2026-07-17,420.00,Call,26.30,26.55,0.4557
2026-06-04,2026-07-17,420.00,Put,25.65,25.90,0.4535
2026-06-04,2026-07-17,425.00,Call,24.05,24.35,0.4567
2026-06-04,2026-07-17,425.00,Put,28.40,28.70,0.4547
2026-06-04,2026-07-17,430.00,Call,22.00,22.30,0.4581
2026-06-04,2026-07-17,430.00,Put,31.35,31.65,0.4559
2026-06-04,2026-07-17,435.00,Call,20.10,20.39,0.4596
2026-06-04,2026-07-17,435.00,Put,34.45,34.75,0.4574
2026-06-04,2026-07-17,445.00,Call,16.80,17.00,0.4636
2026-06-04,2026-07-17,445.00,Put,41.00,41.45,0.4611
2026-06-04,2026-07-17,450.00,Call,15.30,15.50,0.4653
2026-06-04,2026-07-17,450.00,Put,44.60,44.95,0.4633
2026-06-04,2026-07-17,460.00,Call,12.80,12.95,0.4712
2026-06-04,2026-07-17,460.00,Put,51.95,52.50,0.4688
2026-06-04,2026-07-17,470.00,Call,10.65,10.85,0.4772
2026-06-04,2026-07-17,470.00,Put,59.50,60.85,0.4761
2026-06-04,2026-07-17,480.00,Call,8.94,9.10,0.4844
2026-06-04,2026-07-17,480.00,Put,67.80,69.09,0.4824
2026-06-04,2026-07-17,490.00,Call,7.50,7.65,0.4913
2026-06-04,2026-07-17,490.00,Put,76.40,77.70,0.4898
2026-06-04,2026-07-17,500.00,Call,6.35,6.45,0.4992
2026-06-04,2026-07-17,500.00,Put,85.30,86.45,0.4966
2026-06-04,2026-07-17,525.00,Call,4.20,4.30,0.5186
2026-06-04,2026-07-17,525.00,Put,108.25,109.60,0.5193
2026-06-04,2026-07-17,545.00,Call,3.10,3.30,0.5379
2026-06-04,2026-07-17,545.00,Put,127.25,128.65,0.5388
