date,expiration,strike,call_put,bid,ask,vol
2026-06-03,2026-06-17,342.50,Call,82.95,91.15,0.4501
2026-06-03,2026-06-17,342.50,Put,0.45,0.63,0.6109
2026-06-03,2026-06-17,350.00,Call,75.55,84.00,0.5023
2026-06-03,2026-06-17,350.00,Put,0.56,0.74,0.5800
2026-06-03,2026-06-17,360.00,Call,66.00,73.90,0.4769
2026-06-03,2026-06-17,360.00,Put,0.84,1.03,0.5508
2026-06-03,2026-06-17,370.00,Call,56.50,64.34,0.4762
2026-06-03,2026-06-17,370.00,Put,1.26,1.48,0.5239
2026-06-03,2026-06-17,382.50,Call,45.00,52.90,0.4705
2026-06-03,2026-06-17,382.50,Put,2.14,2.48,0.4968
2026-06-03,2026-06-17,390.00,Call,40.10,46.35,0.5086
2026-06-03,2026-06-17,390.00,Put,2.97,3.45,0.4849
2026-06-03,2026-06-17,397.50,Call,33.35,40.10,0.4849
2026-06-03,2026-06-17,397.50,Put,4.15,4.75,0.4754
2026-06-03,2026-06-17,407.50,Call,26.90,30.55,0.4618
2026-06-03,2026-06-17,407.50,Put,6.35,7.25,0.4660
2026-06-03,2026-06-17,410.00,Call,24.60,28.80,0.4514
2026-06-03,2026-06-17,410.00,Put,7.15,8.00,0.4658
2026-06-03,2026-06-17,415.00,Call,21.55,25.30,0.4520
2026-06-03,2026-06-17,415.00,Put,8.65,9.75,0.4621
2026-06-03,2026-06-17,420.00,Call,18.60,22.25,0.4532
2026-06-03,2026-06-17,420.00,Put,10.50,11.70,0.4597
2026-06-03,2026-06-17,422.50,Call,18.20,20.89,0.4698
2026-06-03,2026-06-17,422.50,Put,11.60,12.85,0.4607
2026-06-03,2026-06-17,427.50,Call,14.65,18.25,0.4560
2026-06-03,2026-06-17,427.50,Put,13.10,16.14,0.4619
2026-06-03,2026-06-17,432.50,Call,12.40,15.90,0.4586
2026-06-03,2026-06-17,432.50,Put,15.75,18.89,0.4643
2026-06-03,2026-06-17,437.50,Call,11.25,13.50,0.4693
2026-06-03,2026-06-17,437.50,Put,18.60,22.75,0.4782
2026-06-03,2026-06-17,440.00,Call,10.40,11.65,0.4581
2026-06-03,2026-06-17,440.00,Put,20.10,23.55,0.4671
2026-06-03,2026-06-17,450.00,Call,7.95,9.00,0.4834
